date,idx
2021-06-18,209.91
2021-06-21,207.75
2021-06-22,207.26
2021-06-23,210.71
2021-06-24,212.37
2021-06-25,212.4
2021-06-28,213.26
2021-06-29,212.29
2021-06-30,214.12
2021-07-01,211.32
2021-07-02,213.68
2021-07-05,216.59
2021-07-06,215.3
2021-07-07,216.37
2021-07-08,217.02
2021-07-09,215.85
2021-07-12,219.32
2021-07-13,218.09
2021-07-14,217.97
2021-07-15,220.84
2021-07-16,221.0
2021-07-19,221.96
2021-07-20,219.77
2021-07-21,219.95
2021-07-22,221.05
2021-07-23,220.77
2021-07-26,223.96
2021-07-27,219.79
2021-07-28,214.88
2021-07-29,219.14
2021-07-30,217.39
2021-08-02,219.97
2021-08-03,220.98
2021-08-04,222.2
2021-08-05,223.97
2021-08-06,222.45
2021-08-09,217.34
2021-08-10,214.96
2021-08-11,210.31
2021-08-12,212.02
2021-08-13,207.2
2021-08-16,204.98
2021-08-17,201.06
2021-08-18,205.43
2021-08-19,200.6
2021-08-20,200.98
2021-08-23,206.08
2021-08-24,205.61
2021-08-25,210.01
2021-08-26,210.07
2021-08-27,211.14
2021-08-30,213.08
2021-08-31,214.02
2021-09-01,216.43
2021-09-02,214.57
2021-09-03,216.36
2021-09-06,214.67
2021-09-07,212.92
2021-09-08,208.82
2021-09-09,211.77
2021-09-10,214.63
2021-09-13,212.28
2021-09-14,212.13
2021-09-15,210.49
2021-09-16,209.61
2021-09-17,211.31
2021-09-22,207.81
2021-09-23,210.75
2021-09-24,213.1
2021-09-27,212.53
2021-09-28,210.59
2021-09-29,204.1
2021-09-30,206.59
2021-10-01,201.19
2021-10-04,196.65
2021-10-05,198.92
2021-10-06,196.99
2021-10-07,202.58
2021-10-08,203.12
2021-10-12,200.8
2021-10-13,196.74
2021-10-14,198.27
2021-10-15,202.09
2021-10-18,202.41
2021-10-19,205.97
2021-10-20,206.99
2021-10-21,207.33
2021-10-22,208.27
2021-10-25,208.36
2021-10-26,208.74
2021-10-27,212.34
2021-10-28,212.49
2021-10-29,214.43
2021-11-01,217.52
2021-11-02,215.36
2021-11-03,215.73
2021-11-04,214.78
2021-11-05,215.9
2021-11-08,214.81
2021-11-09,216.93
2021-11-10,217.51
2021-11-11,217.39
2021-11-12,218.43
2021-11-15,221.19
2021-11-16,222.09
2021-11-17,224.07
2021-11-18,225.48
2021-11-19,225.74
2021-11-22,229.18
2021-11-23,225.81
2021-11-24,227.03
2021-11-25,226.27
2021-11-26,222.65
2021-11-29,223.84
2021-11-30,226.29
2021-12-01,226.56
2021-12-02,225.67
2021-12-03,227.88
2021-12-06,228.07
2021-12-07,227.87
2021-12-08,229.85
2021-12-09,229.77
2021-12-10,230.4
2021-12-13,230.98
2021-12-14,226.83
2021-12-15,229.19
2021-12-16,232.69
2021-12-17,230.45
2021-12-20,228.47
2021-12-21,230.28
2021-12-22,231.87
2021-12-23,233.35
2021-12-24,233.2
2021-12-27,233.85
2021-12-28,235.22
2021-12-29,236.27
2021-12-30,237.55
2022-01-03,235.4
2022-01-04,235.53
2022-01-05,233.22
2022-01-06,231.22
2022-01-07,226.61
2022-01-10,227.64
2022-01-11,224.0
2022-01-12,224.49
2022-01-13,224.02
2022-01-14,222.04
2022-01-17,224.18
2022-01-18,223.79
2022-01-19,222.04
2022-01-20,222.11
2022-01-21,217.66
2022-01-24,218.19
2022-01-25,214.97
2022-01-26,215.03
2022-02-07,216.99
2022-02-08,218.65
2022-02-09,221.0
2022-02-10,222.15
2022-02-11,222.1
2022-02-14,216.81
2022-02-15,217.65
2022-02-16,220.67
2022-02-17,220.07
2022-02-18,221.17
2022-02-21,220.91
2022-02-22,216.78
2022-02-23,218.65
2022-02-24,211.97
2022-02-25,214.81
2022-03-01,218.4
2022-03-02,219.01
2022-03-03,219.55
2022-03-04,217.09
2022-03-07,208.56
2022-03-08,203.36
2022-03-09,207.03
2022-03-10,211.06
2022-03-11,209.8
2022-03-14,209.84
2022-03-15,203.18
2022-03-16,204.17
2022-03-17,211.47
2022-03-18,213.23
2022-03-21,213.66
2022-03-22,214.79
2022-03-23,216.79
2022-03-24,217.63
2022-03-25,216.34
2022-03-28,215.42
2022-03-29,216.95
2022-03-30,218.35
2022-03-31,217.06
2022-04-01,216.55
2022-04-06,215.05
2022-04-07,210.25
2022-04-08,211.27
2022-04-11,206.91
2022-04-12,205.29
2022-04-13,207.78
2022-04-14,207.93
2022-04-15,204.31
2022-04-18,204.11
2022-04-19,204.76
2022-04-20,205.5
2022-04-21,206.86
2022-04-22,203.51
2022-04-25,196.06
2022-04-26,194.66
2022-04-27,192.07
2022-04-28,193.45
2022-04-29,194.82
2022-05-03,195.17
2022-05-04,195.17
2022-05-05,198.55
2022-05-06,196.17
2022-05-09,190.99
2022-05-10,192.34
2022-05-11,191.93
2022-05-12,188.04
2022-05-13,192.28
2022-05-16,192.81
2022-05-17,195.99
2022-05-18,197.74
2022-05-19,197.11
2022-05-20,197.66
2022-05-23,197.04
2022-05-24,192.58
2022-05-25,194.68
2022-05-26,193.32
2022-05-27,196.91
2022-05-30,201.12
2022-05-31,202.48
2022-06-01,203.57
2022-06-02,202.85
2022-06-06,202.69
2022-06-07,202.53
2022-06-08,203.14
2022-06-09,204.82
2022-06-10,205.23
2022-06-13,199.76
2022-06-14,199.25
2022-06-15,198.63
2022-06-16,195.21
