date,idx
2015-09-02,12681.59
2015-09-03,12808.8
2015-09-04,12657.98
2015-09-07,12636.28
2015-09-08,12660.12
2015-09-09,13111.99
2015-09-10,13083.26
2015-09-11,13142.05
2015-09-14,13145.15
2015-09-15,13070.62
2015-09-16,13186.61
2015-09-17,13364.37
2015-09-18,13390.69
2015-09-21,13147.31
2015-09-22,13240.85
2015-09-23,12967.82
2015-09-24,12856.92
2015-09-25,12871.55
2015-09-30,12948.92
2015-10-01,13130.68
2015-10-02,13145.07
2015-10-05,13219.98
2015-10-06,13286.04
2015-10-07,13446.11
2015-10-08,13368.45
2015-10-12,13570.69
2015-10-13,13561.51
2015-10-14,13489.63
2015-10-15,13615.03
2015-10-16,13620.47
2015-10-19,13662.48
2015-10-20,13697.47
2015-10-21,13627.23
2015-10-22,13626.3
2015-10-23,13729.75
2015-10-26,13843.0
2015-10-27,13773.29
2015-10-28,13717.37
2015-10-29,13567.14
2015-10-30,13540.6
2015-11-02,13636.3
2015-11-03,13792.14
2015-11-04,14019.85
2015-11-05,14009.04
2015-11-06,13761.14
2015-11-09,13680.33
2015-11-10,13513.2
2015-11-11,13320.26
2015-11-12,13340.97
2015-11-13,13184.9
2015-11-16,13130.94
2015-11-17,13327.25
2015-11-18,13202.28
2015-11-19,13418.72
2015-11-20,13400.13
2015-11-23,13432.22
2015-11-24,13296.85
2015-11-25,13274.68
2015-11-26,13431.02
2015-11-27,13294.11
2015-11-30,13170.98
2015-12-01,13396.84
2015-12-02,13387.49
2015-12-03,13385.38
2015-12-04,13294.42
2015-12-07,13382.54
2015-12-08,13207.77
2015-12-09,13026.93
2015-12-10,13005.65
2015-12-11,12846.91
2015-12-14,12727.03
2015-12-15,12779.57
2015-12-16,12955.77
2015-12-17,13169.48
2015-12-18,13070.79
2015-12-21,13110.11
2015-12-22,13126.86
2015-12-23,13163.19
2015-12-24,13176.9
2015-12-25,13238.52
2015-12-28,13230.93
2015-12-29,13128.71
2015-12-30,13106.66
2015-12-31,13198.59
2016-01-04,12844.34
2016-01-05,12782.35
2016-01-06,12648.25
2016-01-07,12429.29
2016-01-08,12495.63
2016-01-11,12328.55
2016-01-12,12296.93
2016-01-13,12385.83
2016-01-14,12256.45
2016-01-15,12286.75
2016-01-18,12364.57
2016-01-19,12433.75
2016-01-20,12187.2
2016-01-21,12131.61
2016-01-22,12277.51
2016-01-25,12495.91
2016-01-26,12392.26
2016-01-27,12425.75
2016-01-28,12513.24
2016-01-29,12791.05
2016-01-30,12893.32
2016-02-01,12911.93
2016-02-02,12871.2
2016-02-03,12763.19
2016-02-15,12768.75
2016-02-16,12999.16
2016-02-17,13002.6
2016-02-18,13161.56
2016-02-19,13177.98
2016-02-22,13180.58
2016-02-23,13193.18
2016-02-24,13111.21
2016-02-25,13242.6
2016-02-26,13314.3
2016-03-01,13432.27
2016-03-02,13524.65
2016-03-03,13631.89
2016-03-04,13682.17
2016-03-07,13707.48
2016-03-08,13715.02
2016-03-09,13667.22
2016-03-10,13709.32
2016-03-11,13781.24
2016-03-14,13847.34
2016-03-15,13630.92
2016-03-16,13770.16
2016-03-17,13826.18
2016-03-18,13946.77
2016-03-21,13949.92
2016-03-22,13907.14
2016-03-23,13876.13
2016-03-24,13840.19
2016-03-25,13779.38
2016-03-28,13756.4
2016-03-29,13640.69
2016-03-30,13830.15
2016-03-31,13842.48
2016-04-01,13704.33
2016-04-06,13475.98
2016-04-07,13439.5
2016-04-08,13520.62
2016-04-11,13554.0
2016-04-12,13504.28
2016-04-13,13695.67
2016-04-14,13720.4
2016-04-15,13772.14
2016-04-18,13717.71
2016-04-19,13666.6
2016-04-20,13477.84
2016-04-21,13563.59
2016-04-22,13511.51
2016-04-25,13550.35
2016-04-26,13584.04
2016-04-27,13554.74
2016-04-28,13413.57
2016-04-29,13261.65
2016-05-03,13129.04
2016-05-04,12957.15
2016-05-05,12929.43
2016-05-06,12895.87
2016-05-09,12872.76
2016-05-10,12911.48
2016-05-11,12878.78
2016-05-12,12835.23
2016-05-13,12749.18
2016-05-16,12771.19
2016-05-17,12886.55
2016-05-18,12916.95
2016-05-19,12816.12
2016-05-20,12871.97
2016-05-23,13209.44
2016-05-24,13140.13
2016-05-25,13291.38
2016-05-26,13288.09
2016-05-27,13398.19
2016-05-30,13512.57
2016-05-31,13512.13
2016-06-01,13609.6
2016-06-02,13544.71
2016-06-03,13598.38
2016-06-04,13605.05
2016-06-06,13613.81
2016-06-07,13744.93
2016-06-08,13801.32
2016-06-13,13517.66
2016-06-14,13581.06
2016-06-15,13629.59
2016-06-16,13452.09
2016-06-17,13569.18
2016-06-20,13661.23
2016-06-21,13756.79
2016-06-22,13807.06
2016-06-23,13751.3
2016-06-24,13436.89
2016-06-27,13520.95
2016-06-28,13596.83
2016-06-29,13728.77
2016-06-30,13869.89
2016-07-01,13986.37
2016-07-04,14044.9
2016-07-05,13977.7
2016-07-06,13766.24
2016-07-07,13888.96
2016-07-11,14128.03
2016-07-12,14234.16
2016-07-13,14282.59
2016-07-14,14308.93
2016-07-15,14457.21
2016-07-18,14558.82
2016-07-19,14619.8
2016-07-20,14580.73
2016-07-21,14700.09
2016-07-22,14630.38
2016-07-25,14603.09
2016-07-26,14670.69
2016-07-27,14735.18
2016-07-28,14762.78
2016-07-29,14622.84
2016-08-01,14792.04
2016-08-02,14784.5
2016-08-03,14680.28
2016-08-04,14729.33
2016-08-05,14852.69
2016-08-08,14948.55
2016-08-09,14961.36
2016-08-10,15040.79
2016-08-11,14934.16
2016-08-12,14966.08
2016-08-15,14983.13
2016-08-16,14922.77
2016-08-17,14936.23
2016-08-18,14955.63
2016-08-19,14812.62
2016-08-22,14728.54
2016-08-23,14809.36
2016-08-24,14795.69
2016-08-25,14961.95
2016-08-26,14990.27
2016-08-29,14957.62
2016-08-30,14962.15
2016-08-31,14899.62
2016-09-01,14790.74
2016-09-02,14806.99
2016-09-05,14976.43
2016-09-06,15127.54
2016-09-07,15255.14
2016-09-08,15267.19
2016-09-09,15105.64
2016-09-10,14922.56
2016-09-12,14746.96
2016-09-13,14736.69
2016-09-14,14673.19
2016-09-19,15086.19
2016-09-20,15101.1
2016-09-21,15211.41
2016-09-22,15222.78
2016-09-23,15304.14
2016-09-26,15156.06
2016-09-29,15281.96
2016-09-30,15110.44
2016-10-03,15221.46
2016-10-04,15309.76
2016-10-05,15284.23
2016-10-06,15304.15
2016-10-07,15273.65
2016-10-11,15198.21
2016-10-12,15252.23
2016-10-13,15197.13
2016-10-14,15108.11
2016-10-17,15126.32
2016-10-18,15203.14
2016-10-19,15304.5
2016-10-20,15359.37
2016-10-21,15341.77
2016-10-24,15368.04
2016-10-25,15472.36
2016-10-26,15433.79
2016-10-27,15330.43
2016-10-28,15342.58
2016-10-31,15314.95
2016-11-01,15286.23
2016-11-02,15065.93
2016-11-03,14947.94
2016-11-04,14949.46
2016-11-07,15150.06
2016-11-08,15195.55
2016-11-09,14743.45
2016-11-10,15087.99
2016-11-11,14767.47
2016-11-14,14738.84
2016-11-15,14723.39
2016-11-16,14774.83
2016-11-17,14829.29
2016-11-18,14851.59
2016-11-21,14904.87
2016-11-22,15057.0
2016-11-23,15130.93
2016-11-24,15088.05
2016-11-25,15100.53
2016-11-28,15204.69
2016-11-29,15155.46
2016-11-30,15235.13
2016-12-01,15272.76
2016-12-02,15150.68
2016-12-05,15103.16
2016-12-06,15251.72
2016-12-07,15273.34
2016-12-08,15457.96
2016-12-09,15485.68
2016-12-12,15415.22
2016-12-13,15468.31
2016-12-14,15445.86
2016-12-15,15432.38
2016-12-16,15377.04
2016-12-19,15232.84
2016-12-20,15237.93
2016-12-21,15175.03
2016-12-22,15034.05
2016-12-23,14967.93
2016-12-26,15020.52
2016-12-27,15018.43
2016-12-28,15170.32
2016-12-29,15090.68
2016-12-30,15256.22
2017-01-03,15288.17
2017-01-04,15311.39
2017-01-05,15428.73
2017-01-06,15451.94
2017-01-09,15402.82
2017-01-10,15414.73
2017-01-11,15408.29
2017-01-12,15514.53
2017-01-13,15462.84
2017-01-16,15320.24
2017-01-17,15422.78
2017-01-18,15402.08
2017-01-19,15362.77
2017-01-20,15384.75
2017-01-23,15537.4
2017-01-24,15576.81
2017-02-02,15545.51
2017-02-03,15589.35
2017-02-06,15725.29
2017-02-07,15752.58
2017-02-08,15733.92
2017-02-09,15811.31
2017-02-10,15935.63
2017-02-13,16009.37
2017-02-14,16023.32
2017-02-15,16156.83
2017-02-16,16109.84
2017-02-17,16090.88
2017-02-18,16124.12
2017-02-20,16080.08
2017-02-21,16097.77
2017-02-22,16122.25
2017-02-23,16106.63
2017-02-24,16075.57
2017-03-01,15950.78
2017-03-02,15978.84
2017-03-03,15906.98
2017-03-06,15963.72
2017-03-07,16055.13
2017-03-08,16080.49
2017-03-09,15924.12
2017-03-10,15873.47
2017-03-13,15987.97
2017-03-14,16065.26
2017-03-15,16058.82
2017-03-16,16219.61
2017-03-17,16336.44
2017-03-20,16343.49
2017-03-21,16441.62
2017-03-22,16359.46
2017-03-23,16372.78
2017-03-24,16327.02
2017-03-27,16283.8
2017-03-28,16283.28
2017-03-29,16249.97
2017-03-30,16236.62
2017-03-31,16176.23
2017-04-05,16403.68
2017-04-06,16318.47
2017-04-07,16278.2
2017-04-10,16293.32
2017-04-11,16210.69
2017-04-12,16186.38
2017-04-13,16217.7
2017-04-14,16046.66
2017-04-17,16019.4
2017-04-18,16069.13
2017-04-19,15893.35
2017-04-20,15881.39
2017-04-21,16021.06
2017-04-24,16021.95
2017-04-25,16225.99
2017-04-26,16250.31
2017-04-27,16257.17
2017-04-28,16275.94
2017-05-02,16390.15
2017-05-03,16413.33
2017-05-04,16433.62
2017-05-05,16322.01
2017-05-08,16383.52
2017-05-09,16347.63
2017-05-10,16434.92
2017-05-11,16489.59
2017-05-12,16465.43
2017-05-15,16547.87
