pick_date,code,name,market,close,alpha120,beta120,d240h,rank
2026-05-22,2428,興勤電子工業股份有限公司,TWSE,242.5,-0.377,0.979,0.0,290
2026-05-22,8249,菱光科技股份有限公司,TWSE,50.66,-0.384,0.56,-0.1776,291
2026-05-22,2365,昆盈企業股份有限公司,TWSE,39.15,-0.3868,0.837,-0.2263,292
2026-05-22,9935,慶豐富實業股份有限公司,TWSE,17.51,-0.4009,0.27,-0.1982,293
2026-05-22,1586,和勤精機股份有限公司,OTC,23.45,-0.4246,0.194,-0.2286,294
2026-05-22,6241,鑫永洋科技股份有限公司,OTC,10.65,-0.4297,0.347,-0.2366,295
2026-05-22,9105,泰金寶科技股份有限公司,TWSE,6.75,-0.4394,0.836,0.0,296
2026-05-22,6204,台灣艾華電子工業股份有限公司,OTC,90.0,-0.4396,0.771,-0.0196,297
2026-05-22,4976,佳凌科技股份有限公司,TWSE,32.9,-0.4491,0.672,-0.4278,298
2026-05-22,2397,友通資訊股份有限公司,TWSE,59.46,-0.4515,0.579,-0.2509,299
2026-05-22,6499,益安生醫股份有限公司,OTC,93.7,-0.4528,0.494,-0.3538,300
2026-05-22,6906,現觀科技股份有限公司,TWSE,84.3,-0.4607,0.547,-0.3951,301
2026-05-22,6517,保勝光學股份有限公司,OTC,62.3,-0.4703,0.623,-0.2556,302
2026-05-22,2362,藍天電腦股份有限公司,TWSE,39.08,-0.4893,0.507,-0.1285,303
2026-05-22,6612,應用奈米醫材科技股份有限公司,OTC,74.0,-0.5015,0.275,-0.3719,304
2026-05-22,7765,中華資安國際股份有限公司,TWSE,239.37,-0.5072,0.362,-0.2906,305
2026-05-22,2359,所羅門股份有限公司,TWSE,141.0,-0.5088,0.952,-0.1532,306
2026-05-22,3059,華晶科技股份有限公司,TWSE,43.55,-0.5148,0.706,-0.3087,307
2026-05-22,4545,銘鈺精密工業股份有限公司,TWSE,33.2,-0.519,0.56,-0.2179,308
2026-05-22,4585,達明機器人股份有限公司,TWSE,350.0,-0.5215,0.959,-0.5607,309
2026-05-22,3687,茂為歐買尬數位科技股份有限公司,OTC,69.7,-0.5222,0.299,-0.18,310
2026-05-22,3413,京鼎精密科技股份有限公司,TWSE,314.68,-0.5242,0.816,-0.124,311
2026-05-22,5493,三聯科技股份有限公司,OTC,93.4,-0.5249,0.784,-0.021,312
2026-05-22,6284,佳邦科技股份有限公司,OTC,102.5,-0.5285,0.949,0.0,313
2026-05-22,4563,百德機械股份有限公司,OTC,50.5,-0.5336,0.798,-0.2617,314
2026-05-22,2405,輔信科技股份有限公司,TWSE,16.45,-0.5357,0.573,-0.1704,315
2026-05-22,6875,國邑藥品科技股份有限公司,OTC,38.0,-0.5494,0.167,-0.375,316
2026-05-22,5278,尚凡國際創新科技股份有限公司,OTC,23.9,-0.5587,0.228,-0.4608,317
2026-05-22,3083,中華網龍股份有限公司,OTC,27.7,-0.5675,0.212,-0.272,318
2026-05-22,5474,聰泰科技開發股份有限公司,OTC,168.39,-0.5829,0.782,-0.1805,319
2026-05-22,2332,友訊科技股份有限公司,TWSE,15.45,-0.5866,0.684,-0.1557,320
2026-05-22,6126,信音企業股份有限公司,OTC,36.0,-0.5987,0.888,-0.0977,321
2026-05-22,2949,欣新網股份有限公司,OTC,61.9,-0.6039,0.322,-0.1646,322
2026-05-22,3041,揚智科技股份有限公司,TWSE,27.15,-0.6174,0.847,-0.1476,323
2026-05-22,3294,英濟股份有限公司,OTC,41.1,-0.6454,0.796,-0.3034,324
2026-05-22,6236,中湛股份有限公司,OTC,20.0,-0.6524,0.028,-0.3651,325
2026-05-22,5426,振發實業股份有限公司,OTC,19.2,-0.6565,0.602,-0.3198,326
2026-05-22,3005,神基控股股份有限公司,TWSE,104.0,-0.6602,0.407,-0.3341,327
2026-05-22,6411,晶焱科技股份有限公司,OTC,94.9,-0.6648,0.938,-0.0604,328
2026-05-22,6179,亞通利大能源股份有限公司,OTC,25.75,-0.702,0.511,-0.2787,329
2026-05-22,6968,萬達寵物事業股份有限公司,OTC,45.0,-0.7099,0.328,-0.3325,330
2026-05-22,6732,昇佳電子股份有限公司,OTC,175.56,-0.7296,0.782,-0.2943,331
2026-05-22,6922,宸曜科技股份有限公司,OTC,182.63,-0.7411,0.804,-0.1704,332
2026-05-22,3558,神準科技股份有限公司,OTC,127.0,-0.7413,0.648,-0.2875,333
2026-05-22,6558,興能高科技股份有限公司,TWSE,33.0,-0.7494,0.642,-0.4241,334
2026-05-22,2498,宏達國際電子股份有限公司,TWSE,45.9,-0.7627,0.714,-0.3772,335
2026-05-22,1319,東陽實業廠股份有限公司,TWSE,77.49,-0.7964,0.508,-0.3527,336
2026-05-22,3257,虹冠電子工業股份有限公司,TWSE,52.8,-0.8611,0.721,-0.2905,337
2026-05-22,3379,彬台科技股份有限公司,OTC,42.8,-1.0798,0.659,-0.4646,338
