pick_date,code,name,market,close,alpha120,beta120,d240h,rank
2026-07-03,2904,匯僑股份有限公司,TWSE,13.7,-0.4203,0.068,-0.1864,287
2026-07-03,3227,原相科技股份有限公司,OTC,235.0,-0.4204,0.803,-0.0838,288
2026-07-03,1702,南僑投資控股股份有限公司,TWSE,32.55,-0.4241,0.137,-0.1746,289
2026-07-03,8924,大田精密工業股份有限公司,OTC,60.1,-0.4256,0.202,-0.1437,290
2026-07-03,2751,王座國際餐飲股份有限公司,OTC,53.5,-0.4289,0.226,-0.2709,291
2026-07-03,4907,富宇地產股份有限公司,OTC,41.3,-0.4334,0.102,-0.1854,292
2026-07-03,5704,知本老爺大酒店股份有限公司,OTC,21.5,-0.4353,0.099,-0.2736,293
2026-07-03,5278,尚凡國際創新科技股份有限公司,OTC,24.7,-0.4381,0.174,-0.4428,294
2026-07-03,8938,明安國際企業股份有限公司,OTC,55.6,-0.4533,0.138,-0.2124,295
2026-07-03,8222,寶一科技股份有限公司,TWSE,44.75,-0.4562,0.647,-0.2363,296
2026-07-03,2431,聯昌電子企業股份有限公司,TWSE,12.05,-0.4585,0.675,-0.3173,297
2026-07-03,6167,久正光電股份有限公司,OTC,12.55,-0.4587,0.761,-0.2348,298
2026-07-03,8422,可寧衛股份有限公司,TWSE,28.35,-0.4592,0.532,-0.4296,299
2026-07-03,8176,智捷科技股份有限公司,OTC,10.7,-0.4613,0.483,-0.2302,300
2026-07-03,2208,台灣國際造船股份有限公司,TWSE,20.8,-0.4657,0.556,-0.2925,301
2026-07-03,6928,攸泰科技股份有限公司,TWSE,57.6,-0.4668,0.681,-0.25,302
2026-07-03,2596,綠意開發股份有限公司,OTC,31.85,-0.4679,0.092,-0.1937,303
2026-07-03,6472,保瑞藥業股份有限公司,TWSE,439.5,-0.471,0.351,-0.4451,304
2026-07-03,6732,昇佳電子股份有限公司,OTC,190.0,-0.4781,0.784,-0.2363,305
2026-07-03,4590,富田電機股份有限公司,TWSE,96.0,-0.483,0.431,-0.0448,306
2026-07-03,6560,欣普羅光電股份有限公司,OTC,40.25,-0.4856,0.461,-0.1649,307
2026-07-03,4513,福裕事業股份有限公司,OTC,16.7,-0.4867,0.436,-0.2848,308
2026-07-03,6603,富強鑫精密工業股份有限公司,OTC,25.5,-0.5038,0.521,-0.2576,309
2026-07-03,5371,中強光電股份有限公司,OTC,93.1,-0.5142,0.775,-0.284,310
2026-07-03,4129,聯合骨科器材股份有限公司,OTC,94.4,-0.5169,0.2,-0.2794,311
2026-07-03,4116,明基三豐醫療器材股份有限公司,OTC,37.05,-0.5235,0.28,-0.2441,312
2026-07-03,4746,台耀化學股份有限公司,TWSE,54.4,-0.5272,0.354,-0.215,313
2026-07-03,3306,鼎天國際股份有限公司,OTC,51.5,-0.5287,0.646,-0.2515,314
2026-07-03,8183,台灣精星科技股份有限公司,OTC,34.7,-0.5329,0.72,-0.1464,315
2026-07-03,4414,如興股份有限公司,TWSE,9.36,-0.5552,0.174,-0.2772,316
2026-07-03,7584,樂意傳播股份有限公司,OTC,31.5,-0.5578,0.096,-0.5161,317
2026-07-03,1565,精華光學股份有限公司,OTC,98.2,-0.5766,0.229,-0.365,318
2026-07-03,4439,冠星集團控股有限公司,TWSE,91.8,-0.5838,0.358,-0.15,319
2026-07-03,2250,第一化成控股(開曼)股份有限公司,TWSE,71.5,-0.5893,0.557,-0.2956,320
2026-07-03,5222,全訊科技股份有限公司,TWSE,127.5,-0.6049,0.586,-0.1981,321
2026-07-03,7705,三商餐飲股份有限公司,TWSE,31.3,-0.6064,0.192,-0.3534,322
2026-07-03,6143,振曜科技股份有限公司,OTC,106.5,-0.6325,0.516,-0.2546,323
2026-07-03,1736,喬山健康科技股份有限公司,TWSE,131.5,-0.6604,0.462,-0.2814,324
2026-07-03,4763,濟南大自然新材料股份有限公司,TWSE,51.3,-0.7325,0.69,-0.3812,325
2026-07-03,5392,能率創新股份有限公司,OTC,48.55,-0.7438,0.855,-0.1687,326
2026-07-03,8466,美吉吉國際股份有限公司,TWSE,17.4,-0.7445,0.292,-0.3615,327
2026-07-03,6589,台康生技股份有限公司,TWSE,49.7,-0.7642,0.344,-0.3932,328
2026-07-03,3349,寶德科技股份有限公司,OTC,22.0,-0.7879,0.181,-0.3125,329
2026-07-03,6186,新潤興業股份有限公司,OTC,43.2,-0.8214,0.246,-0.3552,330
2026-07-03,6212,理銘開發股份有限公司,OTC,28.9,-0.8215,0.06,-0.3454,331
2026-07-03,5438,東友科技股份有限公司,OTC,19.55,-0.8281,0.577,-0.326,332
2026-07-03,4188,安克生醫股份有限公司,OTC,11.1,-0.8381,0.235,-0.3451,333
2026-07-03,3522,御嵿國際股份有限公司,OTC,14.6,-0.8606,0.328,-0.2455,334
2026-07-03,2067,嘉鋼精密工業股份有限公司,OTC,6.8,-0.8831,0.181,-0.4237,335
2026-07-03,7818,溢泰實業股份有限公司,TWSE,68.8,-0.941,0.135,-0.4452,336
2026-07-03,9958,世紀鋼鐵結構股份有限公司,TWSE,120.0,-1.0021,0.734,-0.416,337
2026-07-03,6191,精成科技股份有限公司,TWSE,108.0,-1.0024,0.998,-0.2628,338
2026-07-03,4557,永新控股股份有限公司,TWSE,50.5,-1.0168,0.237,-0.4716,339
2026-07-03,3712,永崴投資控股股份有限公司,TWSE,18.95,-1.2566,0.806,-0.6262,340
2026-07-03,1784,訊聯生物科技股份有限公司,OTC,69.8,-1.268,0.483,-0.3957,341
2026-07-03,5314,世紀民生科技股份有限公司,OTC,71.5,-1.2733,0.723,-0.5024,342
2026-07-03,8442,威宏控股股份有限公司,TWSE,42.95,-1.3143,0.321,-0.456,343
2026-07-03,4174,台灣浩鼎生技股份有限公司,OTC,29.95,-1.5059,0.309,-0.577,344
2026-07-03,3664,安瑞科技股份有限公司,OTC,8.25,-1.9971,0.771,-0.6444,345
2026-07-03,6785,昱展新藥生技股份有限公司,OTC,123.5,-2.2218,0.527,-0.6003,346
