pick_date,code,name,market,close,alpha120,beta120,d240h,rank
2026-06-12,2536,宏普建設股份有限公司,TWSE,19.92,-0.5679,0.159,-0.2629,286
2026-06-12,6804,明係事業股份有限公司,OTC,15.8,-0.5759,0.096,-0.3347,287
2026-06-12,4147,中裕新藥股份有限公司,OTC,57.3,-0.5819,0.344,-0.4006,288
2026-06-12,4164,承業生醫投資控股股份有限公司,TWSE,29.74,-0.5927,0.248,-0.4023,289
2026-06-12,1532,勤美股份有限公司,TWSE,23.4,-0.6015,0.299,-0.1702,290
2026-06-12,2905,三商投資控股股份有限公司,TWSE,14.9,-0.6027,0.346,-0.1287,291
2026-06-12,2247,汎德永業汽車股份有限公司,TWSE,234.0,-0.6088,0.216,-0.2828,292
2026-06-12,6169,昱泉國際股份有限公司,OTC,15.4,-0.6134,0.146,-0.3984,293
2026-06-12,9924,台灣福興工業股份有限公司,TWSE,40.85,-0.6303,0.204,-0.2431,294
2026-06-12,1475,台灣業旺股份有限公司,TWSE,27.2,-0.6328,0.329,-0.2996,295
2026-06-12,5206,坤悅開發股份有限公司,OTC,23.35,-0.6464,0.102,-0.3863,296
2026-06-12,9910,豐泰企業股份有限公司,TWSE,87.8,-0.6481,0.125,-0.3193,297
2026-06-12,5508,永信建設開發股份有限公司,OTC,56.9,-0.6753,0.253,-0.5186,298
2026-06-12,1515,力山工業股份有限公司,TWSE,23.35,-0.6874,0.412,-0.2675,299
2026-06-12,2442,新美齊股份有限公司,TWSE,19.85,-0.7017,0.262,-0.3259,300
2026-06-12,6469,大樹醫藥股份有限公司,OTC,76.5,-0.7246,0.28,-0.473,301
2026-06-12,4109,加捷生醫股份有限公司,OTC,12.2,-0.7298,0.293,-0.3054,302
2026-06-12,4162,智擎生技製藥股份有限公司,OTC,57.6,-0.7303,0.234,-0.2306,303
2026-06-12,6156,松上電子股份有限公司,OTC,20.55,-0.75,0.669,-0.2972,304
2026-06-12,1438,三地開發地產股份有限公司,TWSE,24.05,-0.7648,0.156,-0.4113,305
2026-06-12,6212,理銘開發股份有限公司,OTC,28.35,-0.771,0.055,-0.3678,306
2026-06-12,2457,飛宏科技股份有限公司,TWSE,30.1,-0.803,0.937,-0.2192,307
2026-06-12,4113,聯上實業股份有限公司,OTC,16.75,-0.803,0.256,-0.357,308
2026-06-12,6472,保瑞藥業股份有限公司,TWSE,390.5,-0.8082,0.375,-0.5069,309
2026-06-12,3685,元創精密車業股份有限公司,OTC,30.8,-0.8216,0.374,-0.3268,310
2026-06-12,6186,新潤興業股份有限公司,OTC,41.05,-0.8252,0.253,-0.3873,311
2026-06-12,1436,華友聯開發股份有限公司,TWSE,46.4,-0.8386,0.206,-0.4616,312
2026-06-12,4128,中天生物科技股份有限公司,OTC,15.0,-0.8413,0.345,-0.4275,313
2026-06-12,4763,濟南大自然新材料股份有限公司,TWSE,44.45,-0.855,0.677,-0.4952,314
2026-06-12,3313,斐成開發科技股份有限公司,OTC,11.85,-0.8598,0.274,-0.3969,315
2026-06-12,1316,上曜建設開發股份有限公司,TWSE,11.3,-0.8603,0.28,-0.3131,316
2026-06-12,6684,安格科技股份有限公司,OTC,49.7,-0.8739,0.819,-0.2723,317
2026-06-12,7786,東方風能科技股份有限公司,TWSE,127.0,-0.8785,0.518,-0.5597,318
2026-06-12,6409,旭隼科技股份有限公司,TWSE,930.0,-0.9015,0.845,-0.2847,319
2026-06-12,3465,進泰電子科技股份有限公司,OTC,32.1,-0.9429,0.322,-0.4056,320
2026-06-12,5457,宣德科技股份有限公司,OTC,35.55,-1.0075,0.715,-0.3124,321
2026-06-12,6884,海柏特股份有限公司,OTC,33.26,-1.0642,0.037,-0.4882,322
2026-06-12,6219,富旺國際開發股份有限公司,OTC,13.1,-1.0856,0.283,-0.4273,323
2026-06-12,8404,百和興業股份有限公司(開曼),TWSE,17.35,-1.1013,0.415,-0.3804,324
2026-06-12,6931,青松健康股份有限公司,TWSE,41.15,-1.2581,0.27,-0.3935,325
2026-06-12,6589,台康生技股份有限公司,TWSE,44.85,-1.392,0.37,-0.4524,326
2026-06-12,7722,連加網路商業股份有限公司,TWSE,332.0,-1.4306,0.457,-0.5612,327
2026-06-12,6130,上亞科技股份有限公司,OTC,24.75,-1.4731,0.297,-0.4762,328
